manual_saver
BREAD,$GPRMC,090947.000,A,3907.6476,N,08431.6064,W,0.18,23.45,040120,,,A*45

BREAD,$GPRMC,090948.000,A,3907.6476,N,08431.6064,W,0.25,34.03,040120,,,A*40

BREAD,$GPRMC,090949.000,A,3907.6477,N,08431.6063,W,0.10,17.29,040120,,,A*48

BREAD,$GPRMC,090950.000,A,3907.6477,N,08431.6063,W,0.15,351.21,040120,,,A*7C

BREAD,$GPRMC,090951.000,A,3907.6478,N,08431.6063,W,0.16,323.52,040120,,,A*70

BREAD,$GPRMC,090953.000,A,3907.6478,N,08431.6063,W,0.13,33.71,040120,,,A*44

BREAD,$GPRMC,090954.000,A,3907.6479,N,08431.6063,W,0.12,24.29,040120,,,A*48

BREAD,$GPRMC,090955.000,A,3907.6479,N,08431.6063,W,0.04,281.06,040120,,,A*7E

BREAD,$GPRMC,090956.000,A,3907.6479,N,08431.6063,W,0.06,343.89,040120,,,A*77

BREAD,$GPRMC,090957.000,A,3907.6479,N,08431.6063,W,0.10,296.67,040120,,,A*78

BREAD,$GPRMC,090958.000,A,3907.6479,N,08431.6063,W,0.12,273.04,040120,,,A*7B

BREAD,$GPRMC,090959.000,A,3907.6479,N,08431.6064,W,0.10,259.93,040120,,,A*79

BREAD,$GPRMC,091000.000,A,3907.6479,N,08431.6064,W,0.09,273.09,040120,,,A*7E

BREAD,$GPRMC,091001.000,A,3907.6479,N,08431.6064,W,0.19,268.54,040120,,,A*7C

BREAD,$GPRMC,091002.000,A,3907.6479,N,08431.6065,W,0.03,261.55,040120,,,A*7D

BREAD,$GPRMC,091003.000,A,3907.6479,N,08431.6065,W,0.03,144.75,040120,,,A*7A

BREAD,$GPRMC,091004.000,A,3907.6479,N,08431.6065,W,0.19,172.29,040120,,,A*7A

BREAD,$GPRMC,091005.000,A,3907.6478,N,08431.6065,W,0.24,184.51,040120,,,A*72

BREAD,$GPRMC,091006.000,A,3907.6478,N,08431.6065,W,0.18,210.66,040120,,,A*74

BREAD,$GPRMC,091007.000,A,3907.6477,N,08431.6065,W,0.16,187.20,040120,,,A*7B

BREAD,$GPRMC,091008.000,A,3907.6477,N,08431.6065,W,0.06,164.97,040120,,,A*74

BREAD,$GPRMC,091009.000,A,3907.6477,N,08431.6065,W,0.14,299.69,040120,,,A*76

BREAD,$GPRMC,091010.000,A,3907.6477,N,08431.6066,W,0.07,352.09,040120,,,A*7F

BREAD,$GPRMC,091011.000,A,3907.6477,N,08431.6066,W,0.17,344.49,040120,,,A*7C

BREAD,$GPRMC,091012.000,A,3907.6478,N,08431.6066,W,0.14,287.94,040120,,,A*7D

BREAD,$GPRMC,091013.000,A,3907.6478,N,08431.6066,W,0.07,332.53,040120,,,A*7A

BREAD,$GPRMC,091014.000,A,3907.6478,N,08431.6066,W,0.07,335.35,040120,,,A*7A

